RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2316,15700353,Evans,1,0,0,1,6,2,1,0,1,0
2317,15624388,Henderson,1,2,0,2,5,1,1,1,1,1
2318,15627212,Smith,1,0,0,1,2,1,1,1,0,0
2319,15648005,Russell,1,1,1,1,2,2,1,1,2,0
2320,15681446,Sun,1,2,0,1,9,1,1,1,2,0
2321,15775888,McDonald,1,2,0,1,5,1,1,1,1,0
2322,15749019,Wong,0,2,1,2,6,2,1,1,2,0
2323,15709928,Niu,0,1,0,2,1,2,1,0,0,0
2324,15784676,Fanucci,0,0,1,2,6,2,1,0,2,0
2325,15748116,Zetticci,1,0,0,1,2,1,1,1,1,0
2326,15612193,Hsia,2,1,1,1,10,2,1,0,1,0
2327,15762984,McIntosh,1,1,1,1,7,2,0,0,1,0
2328,15613713,Kozlova,1,0,1,1,5,1,1,1,0,0
2329,15664204,Meany,1,1,1,1,2,2,1,1,0,0
2330,15639415,Thompson,2,0,1,1,3,1,1,0,2,0
2331,15806332,Le Gallienne,0,1,0,1,5,2,1,1,2,0
2332,15614929,Cheng,0,2,1,1,0,2,1,0,1,0
2333,15695492,P'eng,0,0,0,1,6,1,1,0,2,0
2334,15635972,Lloyd,0,1,1,1,8,2,1,0,2,0
2335,15616380,Wheeler,2,1,0,1,1,2,0,0,0,0
2336,15581440,Christie,2,2,0,2,6,2,1,1,1,1
2337,15654390,He,1,0,1,1,7,1,1,0,0,1
2338,15660688,King,1,1,0,1,9,2,0,0,2,0
2339,15806307,Favors,0,0,1,1,3,2,1,1,0,0
2340,15647975,Vida,1,2,1,1,5,1,0,0,1,0
2341,15595728,Thomas,0,2,1,2,0,1,0,0,1,1
2342,15735388,Wayn,1,0,0,1,7,2,1,0,2,0
2343,15788535,Tan,1,1,1,2,5,1,1,0,1,0
2344,15765902,Gibson,1,2,1,1,5,2,1,1,1,0
2345,15642345,Y?,1,2,0,2,4,1,1,0,0,1
2346,15641250,Calabresi,2,1,1,1,9,1,1,0,0,0
2347,15706163,Enyinnaya,0,2,1,2,4,1,0,0,1,1
2348,15746708,Ritchie,1,2,1,2,7,1,1,0,1,1
2349,15775203,Chia,2,0,1,2,3,1,0,0,1,0
2350,15787907,Wang,2,2,0,2,5,3,1,0,1,1
2351,15646764,Lorenzo,1,2,0,2,3,2,1,0,0,1
2352,15678284,Pai,1,0,1,1,7,3,1,0,1,1
2353,15726791,Nuttall,1,1,0,2,2,1,1,1,1,1
2354,15813144,Osborne,0,0,0,1,7,2,1,0,2,0
2355,15669342,Ferri,2,2,1,1,2,2,1,0,1,0
2356,15710366,Hamilton,0,1,0,2,1,1,1,1,1,1
2357,15614934,McEwan,1,2,0,1,4,1,1,0,0,0
2358,15588701,Lai,1,0,0,1,4,2,1,0,0,0
2359,15665438,Hs?,1,0,1,2,1,1,0,1,0,0
2360,15644896,Thompson,1,2,1,1,3,1,1,1,2,0
2361,15670205,Boyd,0,2,0,2,5,1,1,0,1,0
2362,15635776,Trevisani,1,2,0,2,5,2,1,1,2,0
2363,15791053,Lucciano,1,2,1,2,4,1,1,1,0,1
2364,15644005,Holman,0,0,0,1,9,2,0,1,1,0
2365,15796343,Bazhenov,1,0,0,1,2,2,0,0,1,0
2366,15751057,Douglas,1,2,1,1,5,1,0,0,1,0
2367,15623430,Hill,1,0,1,1,9,2,1,0,2,0
2368,15682600,Lo,1,2,1,1,9,1,1,0,1,1
2369,15769312,Forbes,0,1,1,2,10,2,1,1,2,0
2370,15708212,Lin,1,1,0,2,7,1,1,0,2,1
2371,15650258,Sinclair,0,0,0,1,2,1,1,0,2,0
2372,15604345,Kemp,2,0,0,1,9,1,1,1,1,0
2373,15578297,Ebelegbulam,2,2,0,2,1,1,1,0,1,1
2374,15671789,Woods,1,0,1,1,3,2,1,0,2,0
2375,15726186,Genovese,1,1,1,1,4,2,1,0,1,0
2376,15764618,Tseng,2,1,0,1,6,1,1,1,1,0
2377,15730738,Chiang,2,1,1,1,9,2,1,1,0,0
2378,15637650,Williams,0,0,1,2,9,2,0,1,0,0
2379,15606267,Wilson,1,0,0,1,4,1,1,1,1,0
2380,15625904,Wang,1,0,1,1,9,2,0,0,0,0
2381,15654463,Moore,2,0,1,1,4,2,1,0,1,0
2382,15774151,Iadanza,1,1,0,2,7,1,0,0,0,1
2383,15693259,Wallace,1,0,1,1,1,1,1,1,1,0
2384,15642468,Clark,1,0,1,2,9,2,0,0,2,0
2385,15758531,Y?,2,0,0,1,10,2,1,0,2,0
2386,15728352,Yermakov,1,0,1,1,4,1,0,0,1,0
2387,15637240,Wei,0,0,1,2,4,2,1,0,1,0
2388,15595588,Chukwunonso,2,1,0,1,4,2,0,1,2,0
2389,15778395,McIntyre,2,2,1,1,4,2,1,0,1,1
2390,15711825,Ts'ai,1,1,0,1,1,2,1,0,1,0
2391,15599251,Chung,1,2,1,1,7,2,1,0,1,0
2392,15570004,Tsou,2,0,1,1,3,2,1,0,1,0
2393,15656912,Aitken,1,1,1,2,4,1,1,1,2,0
2394,15657342,Dawson,2,2,1,1,4,1,1,0,1,1
2395,15716284,Ward,0,0,1,2,9,2,1,1,1,0
2396,15672374,Pai,1,0,1,2,8,1,0,0,1,1
2397,15732476,Ifeanyichukwu,1,0,0,1,3,2,0,1,1,0
2398,15747724,Briggs,1,1,0,1,10,1,1,0,0,0
2399,15633877,Morrison,1,1,0,2,8,1,1,1,1,0
2400,15672516,Wall,0,2,1,2,7,2,1,0,2,0
2401,15607827,Nebechukwu,1,2,1,1,4,2,1,1,0,0
2402,15751336,Yao,1,1,1,1,3,2,0,1,0,0
2403,15646539,Liao,0,0,1,1,3,1,1,0,1,0
2404,15756901,Ch'ang,1,0,0,1,4,2,0,1,0,0
2405,15809286,Burke,1,2,1,1,8,2,0,0,2,1
2406,15759021,Kay,1,0,1,1,9,1,1,0,2,0
2407,15725039,McIntyre,1,1,1,1,8,1,1,1,1,0
2408,15579130,Chidiegwu,1,2,0,2,0,1,1,0,2,1
2409,15754112,Musgrove,1,1,1,2,7,2,1,1,0,0
2410,15735522,Boulger,1,2,1,1,2,2,0,0,2,0
2411,15613326,Gow,1,0,0,1,1,1,1,0,1,0
2412,15739502,Amaechi,0,2,0,1,9,2,1,1,0,0
2413,15670914,Robe,2,0,1,1,2,2,1,0,2,0
2414,15604073,Bibi,2,2,0,1,8,1,1,1,1,0
2415,15806027,Niu,0,0,0,2,9,1,1,0,2,1
2416,15574886,Palerma,1,0,1,1,6,1,1,1,1,0
2417,15707120,Cocci,2,0,1,2,9,1,1,0,1,0
2418,15800845,Artemieva,2,1,0,1,8,1,1,1,0,0
2419,15603914,Arcuri,1,0,1,1,6,1,1,1,0,1
2420,15722765,Owen,0,1,0,2,0,1,0,1,1,0
2421,15783305,Franklin,1,0,0,2,7,1,1,0,1,0
2422,15574842,Lorenzo,1,2,0,1,2,3,1,1,2,0
2423,15607837,Muriel,2,0,0,1,4,1,1,1,0,0
2424,15714877,MacDevitt,1,0,0,1,10,2,1,0,1,0
2425,15782941,Chijindum,0,0,1,1,2,2,1,1,1,0
2426,15630167,Gibson,1,1,0,1,4,1,1,1,1,0
2427,15759038,Whitehead,2,0,0,2,3,1,1,0,1,0
2428,15661821,Johnstone,2,2,0,2,5,1,1,1,0,1
2429,15728006,Endrizzi,0,0,1,1,2,1,1,0,2,0
2430,15712176,Burke,2,0,1,1,8,2,1,1,0,0
2431,15689351,Johnson,2,2,0,2,4,1,0,1,1,1
2432,15782247,Yeh,0,0,1,1,4,3,1,1,2,1
2433,15769064,Marshall,0,2,1,1,3,1,1,0,0,1
2434,15718153,Kao,2,1,0,2,6,1,1,1,0,0
2435,15613189,Browne,2,0,0,2,2,1,1,0,1,1
2436,15661734,Taylor,1,2,1,2,8,2,1,0,1,0
2437,15592645,Gibbons,1,1,1,1,4,2,0,0,0,0
2438,15768387,Nott,0,0,1,2,8,2,0,0,0,0
2439,15792525,Lei,1,2,0,2,1,1,1,1,2,1
2440,15586976,Alexeeva,0,0,0,2,6,1,1,0,2,1
2441,15790659,Sheets,1,1,1,2,7,2,0,1,0,0
2442,15691446,Tokaryev,2,1,1,1,10,2,1,1,1,0
2443,15772632,Ts'ui,1,0,0,1,1,2,1,0,2,0
2444,15706587,Johnston,0,0,1,2,0,2,0,1,1,0
2445,15572461,Kung,1,2,0,1,4,2,0,0,0,0
2446,15654409,Unwin,1,0,0,1,5,1,1,1,0,0
2447,15568025,Hsueh,2,0,1,2,8,1,1,1,1,0
2448,15715769,Hao,1,0,1,1,2,1,0,1,0,0
2449,15667458,L?,2,2,1,1,10,1,1,0,2,0
2450,15567980,Frater,0,2,0,2,5,1,0,1,1,1
2451,15679294,Brennan,1,0,0,2,10,2,1,0,0,0
2452,15606507,Pisani,0,0,1,1,5,2,1,0,0,0
2453,15578825,Golubev,2,0,0,1,0,1,1,0,0,0
2454,15619935,Vanmeter,2,1,0,2,9,1,1,1,0,0
2455,15636089,Hs?,1,2,0,2,1,1,0,0,1,1
2456,15727490,Scott,1,0,1,2,5,1,0,1,1,1
2457,15591766,Crawford,1,1,0,1,4,1,0,1,1,0
2458,15641629,P'eng,0,1,0,1,1,2,0,1,0,0
2459,15813303,Rearick,0,1,1,2,10,2,1,1,1,0
2460,15756920,Genovesi,0,0,1,2,9,1,0,0,1,1
2461,15726403,Glenny,1,2,1,2,1,1,1,0,0,1
2462,15592765,Marks,1,0,1,1,8,1,1,1,2,0
2463,15704442,Fleming,1,0,0,2,9,4,1,1,1,1
2464,15641136,Davison,1,0,1,1,2,2,0,1,1,0
2465,15725818,Chibuzo,0,2,1,1,4,1,1,1,0,0
2466,15612071,Wilson,2,1,0,1,10,1,0,1,1,0
2467,15719809,Endrizzi,0,2,1,1,3,2,0,0,1,0
2468,15716518,Yuryeva,1,0,0,1,4,2,0,0,2,0
2469,15742210,Ugochukwu,1,0,1,1,9,1,1,1,1,0
2470,15630617,Lo Duca,2,2,1,1,6,1,1,1,1,1
2471,15720838,Gallo,1,1,0,1,3,1,0,1,1,0
2472,15595537,Trout,1,2,1,2,9,2,1,0,2,0
2473,15623196,Morley,1,0,1,1,6,1,1,1,1,0
2474,15679249,Chou,0,2,0,2,4,1,1,0,2,1
2475,15693199,Shao,2,0,0,1,8,2,1,0,2,1
2476,15661219,Trentino,1,0,1,1,10,2,1,0,1,0
2477,15617136,Mazzanti,0,2,0,1,9,1,1,1,2,0
2478,15760294,Endrizzi,0,0,0,2,8,1,1,0,1,1
2479,15652808,Monaldo,2,0,0,2,5,1,1,0,1,0
2480,15657139,Otutodilinna,1,0,0,1,8,2,0,1,1,0
2481,15803790,Allen,1,2,1,1,2,2,1,1,0,0
2482,15764105,Milne,0,0,0,2,1,2,1,0,1,0
2483,15672610,Somadina,0,1,1,1,4,1,0,0,1,0
2484,15766896,Chieloka,2,0,1,1,3,2,1,0,0,0
2485,15587735,Chukwuebuka,2,0,1,1,6,1,1,1,1,0
2486,15659501,Chioke,2,0,0,1,6,1,0,1,0,0
2487,15745001,Kovalev,1,1,0,1,7,2,1,0,1,0
2488,15651140,Doherty,1,0,0,1,3,1,1,0,1,0
2489,15571148,Baranov,1,1,0,1,1,2,0,0,0,0
2490,15776824,Rossi,1,0,1,1,6,1,1,1,1,0
2491,15633141,Robinson,1,2,0,1,4,1,1,0,1,0
2492,15764174,Bidencope,1,1,0,1,4,2,1,1,2,0
2493,15778155,T'ien,0,2,0,1,3,1,1,1,2,1
2494,15715920,De Bernales,2,1,1,1,10,1,1,1,1,0
2495,15671917,Wade,1,0,1,2,5,1,1,1,2,0
2496,15666548,Chung,0,2,0,2,2,3,1,0,2,1
2497,15625623,Stevenson,0,0,0,2,4,2,0,1,1,0
2498,15748123,Chienezie,1,0,1,0,3,2,1,1,2,0
2499,15648735,Cashin,2,0,1,1,8,2,1,1,0,0
2500,15634974,Seppelt,1,0,0,1,8,4,0,1,1,1
2501,15713378,Brownless,1,0,1,1,10,2,0,0,1,0
2502,15753370,McDonald,1,2,0,1,5,1,1,0,1,0
2503,15782659,Mamelu,0,0,1,1,0,1,1,0,1,0
2504,15583364,McGregor,0,0,0,1,6,1,0,0,1,0
2505,15625942,McDonald,1,1,0,2,0,2,0,0,1,0
2506,15720284,Crawford,1,2,0,1,4,1,0,0,2,0
2507,15679642,Feng,1,1,1,2,8,2,1,1,1,0
2508,15628007,Genovese,1,0,1,1,1,2,0,0,1,0
2509,15661974,Pirozzi,1,0,1,2,2,1,1,1,2,0
2510,15689341,Gibbs,1,0,0,2,10,4,1,0,2,1
2511,15607993,Milne,1,0,0,2,2,1,1,1,1,0
2512,15693267,Dickson,1,2,0,1,7,1,1,0,1,0
2513,15769522,O'Connor,2,0,1,2,1,1,1,1,1,0
2514,15755825,McGuirk,1,0,1,1,10,2,1,0,1,0
2515,15598175,Toscani,1,2,0,1,4,2,1,0,1,0
2516,15744327,Ruth,0,0,1,1,4,1,1,0,1,1
2517,15798666,Hughes,2,0,0,1,6,2,1,1,1,0
2518,15577064,Onyekaozulu,1,2,1,1,2,2,1,0,1,0
2519,15759436,Aksenov,2,0,0,2,2,3,1,1,1,1
2520,15690231,K'ung,1,1,0,2,0,2,1,1,2,0
2521,15751561,Meng,0,2,1,2,7,1,1,0,2,1
2522,15739068,Nwoye,1,2,1,1,4,2,1,1,1,0
2523,15758056,Calabresi,0,0,1,1,1,2,0,0,1,0
2524,15742269,Milano,2,0,0,1,1,2,1,0,2,0
2525,15726490,Kirby,2,1,1,2,4,1,1,1,1,1
2526,15738411,Ho,0,0,1,1,10,1,0,1,1,0
2527,15727919,Chukwuemeka,1,1,0,1,6,2,0,0,0,0
2528,15709396,Hale,2,0,1,2,6,2,1,1,1,0
2529,15654106,K?,1,0,1,1,8,2,0,1,2,0
2530,15621653,Rice,1,0,0,1,10,1,1,1,2,0
2531,15598086,Brown,1,0,0,2,3,1,1,0,2,1
2532,15752300,Sagese,1,2,1,2,4,1,1,1,1,0
2533,15658693,Aksyonova,2,0,0,2,2,2,0,1,1,0
2534,15631838,Findlay,1,0,1,2,5,2,0,1,0,0
2535,15803804,Walker,1,2,0,1,5,1,1,0,2,0
2536,15578809,Hao,1,2,1,1,1,2,0,0,2,1
2537,15752026,Hammer,1,0,1,2,3,1,0,1,2,1
2538,15723706,Abbott,0,0,0,1,0,1,1,0,1,0
2539,15752838,Lucas,2,1,1,1,6,2,1,1,1,0
2540,15569571,Davydova,1,2,0,2,6,2,1,0,1,1
2541,15769703,West,0,2,0,2,8,1,0,0,1,1
2542,15679770,Smith,1,0,0,2,3,4,0,1,1,1
2543,15791102,Mai,0,2,1,2,9,3,1,1,1,1
2544,15655192,Fiorentino,2,1,0,1,1,2,0,1,1,0
2545,15709487,Freeman,1,2,1,1,5,2,0,0,1,0
2546,15687130,Nkemjika,1,0,0,2,0,1,1,1,2,0
2547,15755178,Ramos,1,0,1,2,1,3,1,1,2,1
2548,15634772,Mario,1,1,0,2,0,1,0,1,1,0
2549,15617197,Chien,0,0,1,2,4,2,1,1,0,1
2550,15631240,Dubinina,1,0,0,1,8,2,1,1,0,1
2551,15784301,Wang,2,0,1,2,0,2,1,0,0,0
2552,15631310,Hsieh,0,0,0,2,3,1,1,1,1,0
2553,15756560,Moran,1,1,0,2,7,2,1,0,1,0
2554,15732270,Hung,2,1,1,2,8,1,1,1,2,1
2555,15739357,Moss,2,1,1,1,2,1,0,0,0,0
2556,15771540,Fedorova,2,0,1,1,9,1,1,0,1,0
2557,15567486,Li,1,1,0,2,4,2,1,1,2,0
2558,15714634,Nebechi,2,0,1,1,4,2,1,0,2,0
2559,15727021,Obialo,2,2,0,1,8,2,1,1,1,0
2560,15650670,Bateson,0,2,0,1,2,2,1,0,1,0
2561,15711834,Long,1,1,0,1,6,1,0,0,1,1
2562,15729763,Nelson,1,1,1,1,1,1,1,1,0,0
2563,15646566,Bell,2,0,0,2,9,1,0,1,0,0
2564,15645463,Udinese,2,0,0,1,5,2,1,1,1,0
2565,15672144,Mao,1,0,0,1,6,1,1,1,1,1
2566,15596088,Fanucci,1,0,0,2,4,2,0,1,1,0
2567,15614878,Yeh,1,2,0,1,6,1,1,1,1,0
2568,15635240,Onuoha,0,0,1,2,1,2,0,0,0,0
2569,15775905,Moore,1,2,0,2,6,1,1,1,0,1
2570,15700657,Thornton,1,2,0,1,2,1,1,0,2,0
2571,15611905,Warlow-Davies,0,1,0,1,5,1,1,0,1,0
2572,15652527,Champion,1,0,1,2,7,1,0,1,1,0
2573,15785865,Mazzanti,1,0,1,2,9,2,1,1,0,0
2574,15645942,Macleod,1,1,1,1,2,2,1,1,2,0
2575,15688691,Lei,1,2,0,2,9,2,0,1,0,1
2576,15592736,Lucchese,0,2,1,2,5,1,1,0,2,1
2577,15673529,Lombardo,1,1,1,1,4,2,1,0,0,0
2578,15724145,William,1,2,1,1,8,1,1,0,1,0
2579,15704629,Wright,0,0,0,1,1,1,0,1,2,0
2580,15597896,Ozoemena,0,2,1,1,0,1,1,0,1,1
2581,15731790,Boyle,1,2,0,1,6,1,1,1,0,1
2582,15634719,Chinwendu,1,0,1,1,0,2,1,0,2,0
2583,15703205,Uwaezuoke,1,0,0,2,5,2,1,1,1,0
2584,15567333,Archambault,1,0,0,1,7,2,1,0,2,0
2585,15754537,Ko,2,0,1,1,0,1,0,0,1,0
2586,15612030,Udegbulam,2,0,1,1,9,2,1,1,1,0
2587,15573242,Greene,1,0,1,2,6,1,1,1,0,0
2588,15601892,Hunter,0,0,1,1,8,2,0,1,1,0
2589,15663885,Blinova,2,0,1,1,5,1,1,1,1,0
2590,15701096,De Garis,2,0,1,2,8,1,1,0,1,0
2591,15710450,Okwudiliolisa,2,1,1,1,7,1,1,1,2,0
2592,15790846,Ts'ai,1,2,1,1,2,1,1,1,1,0
2593,15658956,Tuan,0,2,1,1,6,2,1,1,2,0
2594,15755223,Tseng,1,2,1,2,7,2,0,0,1,0
2595,15787318,Holmwood,0,2,0,2,6,1,1,0,0,1
2596,15737310,Thompson,1,0,1,1,10,1,1,0,2,0
2597,15763665,Y?,2,0,0,1,4,2,0,0,0,0
2598,15668818,Chidubem,1,1,0,1,2,1,1,1,1,0
2599,15765812,Trevisani,1,1,1,2,1,2,1,1,0,0
2600,15704844,Hsiung,0,1,1,2,7,1,0,1,1,0
2601,15744582,Randall,1,0,0,1,10,3,1,0,2,1
2602,15616700,Leach,1,1,0,2,9,2,1,1,2,0
2603,15683521,Godfrey,1,2,1,1,0,2,1,0,1,0
2604,15583049,Wallace,1,2,0,1,7,1,0,1,2,0
2605,15643752,Wei,0,0,1,1,5,1,1,0,0,0
2606,15620398,Mitchell,1,1,0,1,5,2,1,0,0,0
2607,15715707,Light,1,0,1,1,3,2,1,1,1,0
2608,15814209,Capon,2,0,1,1,1,1,1,0,1,0
2609,15733768,Hou,1,0,1,1,1,1,1,1,1,0
2610,15755242,Rowe,1,0,0,2,2,1,1,1,1,0
2611,15729412,Holloway,1,0,1,1,4,1,1,1,0,0
2612,15746564,O'Sullivan,0,0,1,2,3,1,1,1,2,0
2613,15588446,Udinesi,0,1,1,1,3,2,0,0,1,0
2614,15665221,Nwebube,1,0,1,1,7,2,0,1,2,0
2615,15640846,Chibueze,0,2,0,2,3,4,1,0,1,1
2616,15700209,Walker,0,0,1,2,9,1,1,1,1,0
2617,15658360,Gregory,2,1,1,1,9,2,0,0,2,0
2618,15602735,Kuo,1,2,1,2,6,4,0,1,1,1
2619,15724834,Wilson,0,0,0,1,1,2,0,0,1,0
2620,15800062,Lanford,2,1,1,2,8,1,0,0,0,1
2621,15685300,Meng,1,0,1,1,6,2,1,0,1,0
2622,15760102,Yeh,0,0,0,1,5,1,1,0,2,0
2623,15787026,Onwuatuegwu,1,2,1,1,0,2,1,1,1,0
2624,15653696,Goliwe,0,0,0,1,9,2,0,0,1,0
2625,15788946,Anthony,1,1,0,1,3,1,0,0,0,0
2626,15600724,Scott,0,2,1,1,5,1,1,0,1,0
2627,15574324,Genovese,0,2,0,1,2,2,0,1,1,0
2628,15707144,Onyeorulu,0,2,1,1,6,2,1,0,2,0
2629,15775891,Myers,1,2,1,2,2,1,1,1,1,1
2630,15711789,Davey,2,1,0,2,3,1,0,0,2,1
2631,15600879,Parsons,0,2,0,1,3,2,1,0,0,0
2632,15681196,Chikere,1,0,1,1,1,1,1,1,2,0
2633,15716000,Hs?eh,1,1,1,2,2,2,1,1,0,0
2634,15766776,Sal,0,0,1,2,1,1,1,1,2,0
2635,15680278,Ts'ai,1,1,0,2,9,1,1,0,0,1
2636,15688637,Witt,1,0,0,1,4,2,1,1,2,0
2637,15591179,Skelton,1,1,1,1,2,2,1,1,1,0
2638,15677435,Kazantseva,1,0,0,1,0,2,1,0,2,0
2639,15698619,Bowhay,1,0,1,2,9,2,1,1,1,0
2640,15581036,Beyer,1,2,0,1,3,2,1,0,1,1
2641,15622117,Fries,1,1,0,1,8,2,1,0,2,0
2642,15599301,Tao,0,2,0,1,6,1,0,1,0,0
2643,15581548,Kaodilinakachukwu,1,1,0,1,5,1,1,0,1,0
2644,15586870,Ni,1,0,1,1,4,1,1,1,2,0
2645,15735263,Hsueh,2,0,1,1,5,1,0,1,2,0
2646,15765322,Connely,2,0,1,1,5,2,1,1,1,0
2647,15582944,Becker,0,1,0,1,5,2,1,0,1,0
2648,15687162,Clayton,0,0,1,2,9,1,0,0,1,1
2649,15644962,Connolly,2,0,1,1,4,1,1,1,2,0
2650,15612615,Graham,1,0,0,1,6,2,1,0,1,0
2651,15813439,Ch'ien,1,0,1,1,5,1,1,0,0,0
2652,15604544,Manfrin,2,2,1,1,4,2,0,1,0,0
2653,15761348,Kuo,1,0,0,1,0,2,1,0,2,0
2654,15785078,Fomin,2,1,1,1,3,1,1,0,0,0
2655,15759874,Chamberlain,0,0,1,2,3,1,1,0,1,1
2656,15643658,Barber,2,2,1,2,2,2,1,0,0,0
2657,15713267,Zimmer,2,1,0,1,5,2,0,1,1,0
2658,15737782,Brazenor,0,0,1,1,9,1,1,1,0,0
2659,15815490,Cocci,1,2,1,1,2,3,0,0,2,1
2660,15679410,Caldwell,2,0,0,2,4,1,1,0,0,1
2661,15756241,Yirawala,2,0,0,2,2,1,1,1,1,0
2662,15688409,Donaldson,2,0,0,1,2,1,1,0,1,1
2663,15742272,Ozerova,1,0,0,2,8,1,0,0,1,1
2664,15717898,Bruce,0,1,1,1,2,1,0,1,2,0
2665,15769582,Kang,1,0,1,1,3,2,1,1,1,0
2666,15635660,Rossi,1,2,1,1,9,1,1,0,1,1
2667,15576723,Ts'ai,2,0,0,1,7,2,1,1,2,0
2668,15591577,Moran,1,0,1,1,3,1,1,1,1,0
2669,15582325,Jennings,0,0,1,2,2,1,1,0,2,1
2670,15693947,Tokareva,1,0,0,0,5,2,1,0,1,0
2671,15760446,Pagnotto,1,0,0,2,9,1,0,1,0,1
2672,15611105,Castella,2,1,1,1,7,2,0,1,1,0
2673,15630920,Du Cane,2,0,1,1,2,2,0,0,1,0
2674,15574910,Ferguson,1,0,1,2,2,1,1,0,2,0
2675,15756472,Odinakachukwu,2,0,1,1,7,1,1,0,1,0
2676,15682890,Woronoff,2,2,1,1,5,2,1,1,1,0
2677,15641994,Meng,1,2,1,2,1,1,1,0,0,1
2678,15733297,Sinclair,0,0,0,1,10,1,1,1,2,0
2679,15767793,Hsu,2,0,0,1,10,2,1,0,0,0
2680,15725698,Panicucci,0,1,0,1,4,1,1,1,1,0
2681,15813532,Burns,1,0,0,1,5,2,1,0,0,0
2682,15576760,Onodugoadiegbemma,1,2,1,1,5,2,0,0,2,0
2683,15732102,Darling,1,2,0,1,3,2,1,0,0,0
2684,15739046,Maggard,2,1,0,1,9,1,0,1,1,0
2685,15631927,Thomas,0,1,0,1,7,2,0,0,2,0
2686,15672115,Lettiere,1,0,1,2,6,2,1,1,1,0
2687,15618765,Ponomaryov,0,2,0,2,0,1,0,1,1,0
2688,15679148,Oliver,0,0,1,2,3,2,0,0,1,0
2689,15728474,Chienezie,0,2,1,1,4,1,1,1,1,0
2690,15636999,Mao,0,0,1,1,8,1,0,1,1,1
2691,15754261,Ho,1,1,1,2,2,2,1,0,1,0
2692,15629150,Lucchese,2,0,0,1,1,2,1,0,1,0
2693,15736274,Prokhorova,2,0,1,1,8,2,0,0,0,0
2694,15627697,Alekseyeva,1,0,1,1,2,2,0,1,0,0
2695,15721585,Blacklock,1,2,1,1,3,2,0,1,1,0
2696,15639946,Sazonova,1,2,0,1,8,3,1,0,0,1
2697,15792176,Henty,1,1,0,1,0,1,1,1,1,0
2698,15699450,Li,2,0,1,2,7,2,1,1,2,0
2699,15729954,Azuka,1,0,0,1,5,3,1,0,2,1
2700,15600103,Alexander,1,2,0,1,8,1,1,1,1,0
2701,15786200,Brock,0,0,1,1,4,2,1,0,1,0
2702,15797010,Shen,1,0,0,1,2,2,1,0,0,0
2703,15670172,Padovesi,1,0,0,1,4,1,0,1,2,0
2704,15627352,Bulgakov,0,2,1,2,7,1,1,0,0,1
2705,15622494,Mazzanti,2,0,1,1,2,2,0,0,0,0
2706,15585835,Lord,1,1,0,1,4,2,1,0,1,0
2707,15595071,Ramos,1,0,1,1,9,1,1,1,2,0
2708,15628203,Pai,1,0,0,1,3,1,0,0,1,0
2709,15667190,Yuan,1,1,0,1,1,1,1,1,1,0
2710,15780212,Mao,1,0,1,1,4,1,0,0,2,0
2711,15766869,Uspenskaya,1,2,1,1,1,2,1,1,2,0
2712,15775741,Powell,1,0,0,1,9,2,1,1,1,0
2713,15628170,Brown,0,2,0,1,9,1,1,0,1,0
2714,15701318,Poole,2,1,1,2,9,1,0,1,1,0
2715,15710928,McChesney,1,0,0,2,8,1,1,1,1,0
2716,15682547,Lucchese,1,0,1,1,1,1,0,1,1,0
2717,15631170,Clements,1,0,1,2,3,2,1,1,0,0
2718,15648702,Yuriev,2,2,1,2,6,2,1,1,1,0
2719,15783444,Endrizzi,2,0,0,1,3,1,0,1,1,0
2720,15809178,Pan,0,2,0,2,9,1,1,0,0,1
2721,15806688,Manfrin,2,1,0,2,8,3,0,1,1,1
2722,15576824,Kennedy,0,2,0,2,3,3,1,1,1,1
2723,15675422,Conway,0,0,0,1,9,1,1,1,0,0
2724,15681550,Lablanc,1,0,0,2,8,1,1,1,0,0
2725,15812628,Dodd,0,2,0,1,8,1,1,0,1,0
2726,15597951,Muir,0,0,0,2,4,1,1,1,0,0
2727,15807045,Milanesi,2,2,0,1,3,1,0,0,0,0
2728,15581748,Shen,2,2,1,2,2,2,1,1,1,0
2729,15770420,Dillon,2,2,1,2,10,2,1,1,1,0
2730,15608230,Hoelscher,1,0,1,1,1,2,1,0,1,0
2731,15730339,Bell,1,1,1,1,3,1,0,0,0,0
2732,15712584,Liao,1,0,0,1,7,2,1,1,1,0
2733,15592816,Udokamma,1,2,0,2,1,1,1,0,1,1
2734,15641480,Sinnett,0,0,1,1,5,1,1,0,1,0
2735,15708505,Palerma,1,2,0,1,7,2,0,1,0,0
2736,15791131,Chimaijem,0,2,0,1,2,1,1,0,1,0
2737,15618225,Porter,2,2,1,1,8,2,1,0,2,0
2738,15644724,Fan,0,0,1,1,4,2,0,1,1,0
2739,15662098,Palmer,1,1,1,2,3,3,0,0,1,1
2740,15723894,Younger,1,0,1,2,7,1,0,0,1,0
2741,15787699,Burke,1,2,1,1,4,1,1,1,0,0
2742,15687738,Nwagugheuzo,0,0,0,1,8,2,1,0,1,0
2743,15576126,Young,1,0,0,2,2,1,1,1,1,0
2744,15658889,Watson,1,0,1,1,4,1,1,0,1,1
2745,15667046,Tseng,1,1,1,1,7,1,1,0,1,0
2746,15669957,Drake,1,2,1,2,9,1,1,1,0,0
